Time,Voltage,Current,Temperature,SOC,SOH
0.542,8.375704983101201,7.12986274051887,51.3144666649615,0.0,0.9
0.543,8.371346719162574,7.21046332168316,51.3670132518027,0.0,0.9
0.544,8.373002078761274,7.18911209897728,51.4195106859599,0.0,0.9
0.545,8.37451777470082,7.17206528178671,51.4719593760075,0.0,0.9
0.546,8.37189178685416,7.22195051503828,51.5243597111612,0.0,0.9
0.547,8.368928189320297,7.27329027612783,51.5767120602175,0.0,0.9
0.548,8.369811860059606,7.2604060901864,51.6290167702686,0.0,0.9
0.549,8.361797898470234,7.39094759362095,51.681274165181,0.0,0.9
0.55,8.368602203240778,7.27725957643042,51.7334845438247,0.0,0.9
0.551,8.370906090397357,7.24616188332176,51.7856481780402,0.0,0.9
0.552,8.36610591696406,7.33074251700085,51.8377653103315,0.0,0.9
0.553,8.366203579269092,7.33090869730589,51.8898361512715,0.0,0.9
0.554,8.371000716799285,7.25734114336658,51.9418608766096,0.0,0.9
0.555,8.368706572527389,7.30318925150326,51.9938396240691,0.0,0.9
0.556,8.372085994541358,7.25473432805967,52.0457724898229,0.0,0.9
0.557,8.369889851601632,7.29926950646813,52.0976595246396,0.0,0.9
0.558,8.369818028726488,7.30612774559324,52.1495007296882,0.0,0.9
0.559,8.362310519777878,7.43168991552125,52.201296051995,0.0,0.9
0.56,8.366284443975324,7.36459463670824,52.2530453795441,0.0,0.9
0.561,8.372069218893074,7.2756766816195,52.3047485360174,0.0,0.9
0.562,8.373332315794668,7.2665443297553,52.3564052751674,0.0,0.9
0.563,8.371495615183,7.30703080203369,52.4080152748219,0.0,0.9
0.564,8.368406011662994,7.36386495675595,52.4595781305184,0.0,0.9
0.565,8.363593340934024,7.44416154826183,52.5110933487692,0.0,0.9
0.566,8.370968708656083,7.32349999726614,52.5625603399604,0.0,0.9
0.567,8.369916851399736,7.34923031421791,52.6139784108883,0.0,0.9
0.568,8.374498549850632,7.28207962161625,52.6653467569428,0.0,0.9
0.569,8.366333654454523,7.42534516524628,52.7166644539448,0.0,0.9
0.57,8.368040546432438,7.39796598374361,52.7679304496519,0.0,0.9
0.571,8.367162336685467,7.4157590267227,52.819143554946,0.0,0.9
0.572,8.367603447537507,7.41167565385662,52.8703024347198,0.0,0.9
0.573,8.376399156262204,7.27380848534357,52.9214055984844,0.0,0.9
0.574,8.367220615011805,7.43732602297869,52.9724513907178,0.0,0.9
0.575,8.370793009619824,7.38085724156556,53.0234379809824,0.0,0.9
0.576,8.372729917433622,7.3562525251005,53.0743633538387,0.0,0.9
0.577,8.372618225325185,7.36675752309535,53.1252252985853,0.0,0.9
0.578,8.368147465418385,7.44684662279269,53.1760213988603,0.0,0.9
0.579,8.365570892808027,7.49018210919179,53.2267490221376,0.0,0.9
0.58,8.368117422889812,7.44828273162243,53.2774053091578,0.0,0.9
0.581,8.365779910861724,7.49040699291984,53.3279871633323,0.0,0.9
0.582,8.372984431489556,7.37490278927516,53.3784912401621,0.0,0.9
0.583,8.37657747839401,7.32785461194623,53.4289139367155,0.0,0.9
0.584,8.37383478031668,7.3865885971245,53.4792513812066,0.0,0.9
0.585,8.37634012055366,7.35406416800126,53.5294994227213,0.0,0.9
0.586,8.376961249425591,7.35443685640055,53.5796536211348,0.0,0.9
0.587,8.375215672887984,7.39270578660292,53.629709237267,0.0,0.9
0.588,8.378949733230497,7.33812705522566,53.6796612233184,0.0,0.9
0.589,8.377696265469092,7.3692183915445,53.7295042136334,0.0,0.9
0.59,8.375646878505314,7.41028882919157,53.7792325158312,0.0,0.9
0.591,8.375161447749399,7.42261095099055,53.8288401023466,0.0,0.9
0.592,8.378102939353308,7.3784436363768,53.8783206024192,0.0,0.9
0.593,8.376923497222284,7.40567103444297,53.9276672945678,0.0,0.9
0.594,8.376502440790292,7.41825051335996,53.9768730995825,0.0,0.9
0.595,8.37777034826098,7.40244106476917,54.025930574066,0.0,0.9
0.596,8.374908744758367,7.45598382326403,54.0748319045492,0.0,0.9
0.597,8.379942386000117,7.37591396188513,54.1235689022053,0.0,0.9
0.598,8.376363247110497,7.44423074671154,54.1721329981793,0.0,0.9
0.599,8.373405975443891,7.49670553896019,54.2205152395485,0.0,0.9
0.6,8.372932762501458,7.50499198341393,54.2687062859224,0.0,0.9
0.601,8.3796775838391,7.39503725105794,54.3166964066879,0.0,0.9
0.602,8.377231738708192,7.44587542232151,54.3644754788999,0.0,0.9
0.603,8.382114559682758,7.3712870979514,54.4120329858132,0.0,0.9
0.604,8.378480204140093,7.44296269364264,54.4593580160469,0.0,0.9
0.605,8.385337099554231,7.33501673751606,54.5064392633696,0.0,0.9
0.606,8.386390460266643,7.33126537808779,54.5532650270862,0.0,0.9
0.607,8.38479104601705,7.37022094553937,54.5998232130081,0.0,0.9
0.608,8.388147184798118,7.32305540424874,54.6461013349808,0.0,0.9
0.609,8.381890546210037,7.43817405079899,54.6920865169427,0.0,0.9
0.61,8.383408823861643,7.41486474478243,54.737765495485,0.0,0.9
0.611,8.381035474150032,7.45871120494045,54.7831246228803,0.0,0.9
0.612,8.383316456083955,7.42243641533869,54.8281498705475,0.0,0.9
0.613,8.382744285885892,7.43716141500599,54.8728268329163,0.0,0.9
0.614,8.388091141242072,7.35266005890717,54.917140731659,0.0,0.9
0.615,8.383347223350732,7.44252367567894,54.9610764202511,0.0,0.9
0.616,8.3864197487814,7.39469824084752,55.0046183888286,0.0,0.9
0.617,8.388956914224366,7.35988536571192,55.0477507693075,0.0,0.9
0.618,8.384358530030989,7.44617154875373,55.0904573407331,0.0,0.9
0.619,8.385909596525225,7.42279295597008,55.1327215348311,0.0,0.9
0.62,8.389242050973072,7.37212342797384,55.174526441732,0.0,0.9
0.621,8.388635657203272,7.39108836242322,55.2158548158464,0.0,0.9
0.622,8.39126642637205,7.35395849283881,55.2566890818702,0.0,0.9
0.623,8.39351855060208,7.32566404197909,55.2970113409043,0.0,0.9
0.624,8.391295386618303,7.37346712512404,55.3368033766784,0.0,0.9
0.625,8.393408568903473,7.34414201245603,55.3760466618694,0.0,0.9
0.626,8.394576842129236,7.33265498389936,55.4147223645158,0.0,0.9
0.627,8.39317678997812,7.36441930501375,55.4528113545302,0.0,0.9
0.628,8.396364872471926,7.31633035507529,55.4902942103184,0.0,0.9
0.629,8.396828133863002,7.3174075612392,55.527151225522,0.0,0.9
0.63,8.391756578214931,7.41036701229758,55.5633624159019,0.0,0.9
0.631,8.403939570821441,7.20640125483566,55.5989075263913,0.0,0.9
0.632,8.400874638367444,7.27434647089072,55.6337660383486,0.0,0.9
0.633,8.403369703478182,7.24147535543454,55.6679171770478,0.0,0.9
0.634,8.394628639484873,7.39881667075337,55.7013399194492,0.0,0.9
0.635,8.401799951406893,7.27580543740256,55.7340130022989,0.0,0.9
0.636,8.397161468007626,7.36183354044601,55.7659149306095,0.0,0.9
0.637,8.40208472621484,7.27984138098103,55.7970239865816,0.0,0.9
0.638,8.403441636620366,7.26460597218605,55.8273182390263,0.0,0.9
0.639,8.40817750706358,7.19288398624323,55.8567755533588,0.0,0.9
0.64,8.409213484551675,7.18795208400533,55.8853736022296,0.0,0.9
0.641,8.407519777852764,7.22755644813139,55.9130898768714,0.0,0.9
0.642,8.410195761901736,7.18902642798018,55.9399016992339,0.0,0.9
0.643,8.403406122254685,7.31225347610935,55.9657862349899,0.0,0.9
0.644,8.41352428618198,7.14003493512128,55.9907205074887,0.0,0.9
0.645,8.40745841341588,7.2546019497733,56.0146814127415,0.0,0.9
0.646,8.41116975104532,7.19372677867501,56.0376457355193,0.0,0.9
0.647,8.414592885662236,7.14246584660766,56.0595901666444,0.0,0.9
0.648,8.418008798328744,7.09436863106695,56.0804913215556,0.0,0.9
0.649,8.418676628135637,7.09483453738376,56.1003257602254,0.0,0.9
0.65,8.419898150700632,7.08399341035158,56.1190700085039,0.0,0.9
0.651,8.423295841070818,7.03564063423001,56.1367005809598,0.0,0.9
0.652,8.41635707202107,7.16414250296867,56.1531940052858,0.0,0.9
0.653,8.424185445909249,7.03147210248274,56.1685268483279,0.0,0.9
0.654,8.426927005358161,6.9951456190503,56.182675743791,0.0,0.9
0.655,8.424915290375194,7.04017834740498,56.1956174216685,0.0,0.9
0.656,8.426254985766068,7.02316783398381,56.2073287394293,0.0,0.9
0.657,8.431802623189398,6.93533147391983,56.21778671499,0.0,0.9
0.658,8.430874782028923,6.96260559978996,56.2269685614871,0.0,0.9
0.659,8.43029017068568,6.97981917362712,56.2348517238497,0.0,0.9
0.66,8.428615063137226,7.01280144280034,56.2414139171643,0.0,0.9
0.661,8.434694376982959,6.91120709427887,56.2466331668042,0.0,0.9
0.662,8.432641950648492,6.95463161761275,56.2504878502831,0.0,0.9
0.663,8.441591076555143,6.8068442321513,56.2529567407763,0.0,0.9
0.664,8.440093913996575,6.84619410439745,56.2540190522343,0.0,0.9
0.665,8.440154338013075,6.85330247402946,56.2536544859969,0.0,0.9
0.666,8.449472353722237,6.70145121304472,56.2518432787977,0.0,0.9
0.667,8.443956709511852,6.81073319631756,56.2485662520286,0.0,0.9
0.668,8.448098636646234,6.7449292826052,56.243804862116,0.0,0.9
0.669,8.451435861833485,6.69660443120694,56.2375412518416,0.0,0.9
0.67,8.446704577617387,6.78650026040887,56.2297583024198,0.0,0.9
0.671,8.450829137780017,6.71747933472261,56.220439686127,0.0,0.9
0.672,8.455755623520552,6.63959923147052,56.2095699192584,0.0,0.9
0.673,8.456736556211418,6.63283455932057,56.1971344151714,0.0,0.9
0.674,8.461947546839827,6.55265039168445,56.1831195371585,0.0,0.9
0.675,8.463102450563415,6.54503261449332,56.1675126508762,0.0,0.9
0.676,8.458141113047676,6.63842774276252,56.150302176047,0.0,0.9
0.677,8.457904680897936,6.64241061062759,56.1314776371338,0.0,0.9
0.678,8.463228547831642,6.55156271770951,56.1110297126844,0.0,0.9
0.679,8.469700245716412,6.44777550403396,56.0889502830302,0.0,0.9
0.68,8.46892879636499,6.4723503942984,56.0652324760235,0.0,0.9
0.681,8.473720515985939,6.39815048107041,56.0398707104949,0.0,0.9
0.682,8.476603496328844,6.35970130163286,56.0128607371121,0.0,0.9
0.683,8.474014297686022,6.41360107035942,55.984199676331,0.0,0.9
0.684,8.473074986640245,6.432688717468,55.9538860531326,0.0,0.9
0.685,8.480063862976515,6.31523262394031,55.9219198282538,0.0,0.9
0.686,8.480348309833568,6.31865152303751,55.8883024256352,0.0,0.9
0.687,8.48757421794765,6.20240064268478,55.853036755825,0.0,0.9
0.688,8.488962674510754,6.19116900517832,55.816127235101,0.0,0.9
0.689,8.491701222137138,6.15466242562967,55.7775798000963,0.0,0.9
0.69,8.48928191596613,6.20465368763093,55.7374019177424,0.0,0.9
0.691,8.496715823765987,6.0824085177016,55.6956025903716,0.0,0.9
0.692,8.497937204959616,6.07215164286146,55.6521923558553,0.0,0.9
0.693,8.498701730480771,6.06715095017002,55.607183282686,0.0,0.9
0.694,8.504157271996714,5.98116904940224,55.5605889599492,0.0,0.9
0.695,8.508280271762917,5.92180950988637,55.5124244821667,0.0,0.9
0.696,8.50889527157501,5.92255792966893,55.4627064290318,0.0,0.9
0.697,8.512908562541593,5.86294860991149,55.4114528400929,0.0,0.9
0.698,8.515030251696196,5.8367518287777,55.3586831844829,0.0,0.9
0.699,8.51336435699609,5.87266614981432,55.3044183258246,0.0,0.9
0.7,8.518562323082664,5.7883180963245,55.2486804824832,0.0,0.9
0.701,8.518288861760466,5.79985186827036,55.1914931833665,0.0,0.9
0.702,8.527148054077204,5.65555925240847,55.1328812195087,0.0,0.9
0.703,8.526194488772811,5.68367393520344,55.0728705917033,0.0,0.9
0.704,8.53212286072587,5.59129355743585,55.0114884544746,0.0,0.9
0.705,8.531167604434225,5.61774997074258,54.9487630567063,0.0,0.9
0.706,8.53706954154572,5.52474275368405,54.8847236792607,0.0,0.9
0.707,8.535241913683294,5.56466407929974,54.8194005699422,0.0,0.9
0.708,8.535993117412957,5.55535149707012,54.7528248761724,0.0,0.9
0.709,8.541982495398539,5.45788136087473,54.6850285757498,0.0,0.9
0.71,8.542713387702065,5.45305570655871,54.6160444060778,0.0,0.9
0.711,8.542969992305686,5.45344839582828,54.5459057922406,0.0,0.9
0.712,8.545772121954288,5.40929987206077,54.4746467743118,0.0,0.9
0.713,8.549877682437073,5.34507256122836,54.4023019342668,0.0,0.9
0.714,8.557450813547602,5.22641184874223,54.3289063228698,0.0,0.9
0.715,8.556557307758098,5.25348553679285,54.2544953868864,0.0,0.9
0.716,8.563634333903117,5.14337241451972,54.1791048969652,0.0,0.9
0.717,8.561424036821698,5.19148298694557,54.1027708765093,0.0,0.9
0.718,8.559820878843555,5.22195037228782,54.0255295318423,0.0,0.9
0.719,8.562982924280483,5.16951297196991,53.9474171839501,0.0,0.9
0.72,8.559068195730458,5.23547036842817,53.86847020206,0.0,0.9
0.721,8.568677104366014,5.07316493311627,53.7887249392909,0.0,0.9
0.722,8.568220739504657,5.08722835789527,53.7082176705867,0.0,0.9
0.723,8.57208719020575,5.0267191521946,53.6269845331186,0.0,0.9
0.724,8.577458195336616,4.94423356888213,53.5450614693171,0.0,0.9
0.725,8.576846004769793,4.96289520501549,53.462484172668,0.0,0.9
0.726,8.580740938320746,4.90346403593708,53.3792880363843,0.0,0.9
0.727,8.58397766002825,4.85692305217367,53.295508105039,0.0,0.9
0.728,8.585167283468818,4.84436712733033,53.2111790292226,0.0,0.9
0.729,8.585950435434878,4.83639619332003,53.1263350232649,0.0,0.9
0.73,8.579039905306454,4.95094835285537,53.0410098260426,0.0,0.9
0.731,8.590030027940319,4.76511364805,52.9552366648699,0.0,0.9
0.732,8.59256436772313,4.73019780967551,52.8690482224557,0.0,0.9
0.733,8.594658461750868,4.70227413364313,52.7824766068912,0.0,0.9
0.734,8.594344498045478,4.71250952396623,52.6955533246171,0.0,0.9
0.735,8.592461580416096,4.74452288573021,52.6083092563062,0.0,0.9
0.736,8.601036524875434,4.60410173438009,52.5207746355856,0.0,0.9
0.737,8.60703419876251,4.51486862399037,52.4329790305107,0.0,0.9
0.738,8.601820816248466,4.60921652942087,52.3449513276942,0.0,0.9
0.739,8.599908334930362,4.63965526726864,52.2567197189887,0.0,0.9
0.74,8.611778426283559,4.44588573338606,52.1683116906101,0.0,0.9
0.741,8.60385433581248,4.58236140643118,52.0797540145892,0.0,0.9
0.742,8.603498161282102,4.58400016319756,51.9910727424314,0.0,0.9
0.743,8.607944743967499,4.50825125197638,51.9022932008649,0.0,0.9
0.744,8.616023010019205,4.38005109125303,51.8134399895534,0.0,0.9
0.745,8.611650689019307,4.45794950995427,51.7245369806515,0.0,0.9
0.746,8.611190910828743,4.46449058608774,51.6356073200807,0.0,0.9
0.747,8.611457319420802,4.45760739904555,51.5466734304027,0.0,0.9
0.748,8.61290140803369,4.43159903913803,51.4577570151728,0.0,0.9
0.749,8.613924162237874,4.41334953157033,51.368879064655,0.0,0.9
0.75,8.613775412400974,4.41387915818804,51.2800598627859,0.0,0.9
0.751,8.622140952335489,4.27899830410466,51.1913189952759,0.0,0.9
0.752,8.616617801802606,4.37232580796045,51.1026753587417,0.0,0.9
0.753,8.626411788450396,4.21480601194748,51.0141471707676,0.0,0.9
0.754,8.62225852892538,4.28774990498358,50.9257519807968,0.0,0.9
0.755,8.622428524403997,4.28420037039585,50.8375066817598,0.0,0.9
0.756,8.620928788566491,4.30576836951878,50.7494275223505,0.0,0.9
0.757,8.628316640291148,4.18553677685244,50.6615301198653,0.0,0.9
0.758,8.625896403520855,4.22735478092813,50.5738294735263,0.0,0.9
0.759,8.623124587931057,4.26915424613854,50.4863399782131,0.0,0.9
0.76,8.62676953913922,4.20653671098045,50.3990754385337,0.0,0.9
0.761,8.62650154531306,4.20940195484031,50.3120490831678,0.0,0.9
0.762,8.629820078819511,4.1551165929383,50.2252735794235,0.0,0.9
0.763,8.632613814817203,4.11231697083536,50.1387610479476,0.0,0.9
0.764,8.628520706605924,4.17811526727866,50.0525230775404,0.0,0.9
0.765,8.630427481280735,4.14400647746624,49.9665707400242,0.0,0.9
0.766,8.629597688459814,4.15438968645401,49.8809146051231,0.0,0.9
0.767,8.635192892012592,4.06380103621517,49.7955647553113,0.0,0.9
0.768,8.634546873552631,4.07601085877367,49.7105308005955,0.0,0.9
0.769,8.632139041162539,4.11261551798859,49.625821893196,0.0,0.9
0.77,8.639523812806424,3.99438054167915,49.5414467420965,0.0,0.9
0.771,8.63529285149384,4.06348454489972,49.4574136274367,0.0,0.9
0.772,8.636168602737415,4.04666062204882,49.3737304147216,0.0,0.9
0.773,8.633252479911867,4.08864081292033,49.2904045688275,0.0,0.9
0.774,8.632222208588107,4.09768585699326,49.2074431677843,0.0,0.9
0.775,8.634643419989603,4.05323095695379,49.1248529163192,0.0,0.9
0.776,8.643096484356235,3.92020924998744,49.042640159145,0.0,0.9
0.777,8.645877134362292,3.88358614901842,48.9608108939836,0.0,0.9
0.778,8.646029614453685,3.8874593233425,48.8793707843114,0.0,0.9
0.779,8.64016844163551,3.98012559066235,48.79832517182,0.0,0.9
0.78,8.644610077329277,3.9069492681095,48.7176790885846,0.0,0.9
0.781,8.647060589658938,3.86957793416578,48.6374372689333,0.0,0.9
0.782,8.644912297855747,3.90369676540961,48.557604161016,0.0,0.9
0.783,8.645115118066135,3.89800468327987,48.4781839380668,0.0,0.9
0.784,8.64971832386795,3.82543501032337,48.3991805093605,0.0,0.9
0.785,8.645899127478527,3.88524441484836,48.3205975308613,0.0,0.9
0.786,8.649934882791817,3.82015279886612,48.2424384155645,0.0,0.9
0.787,8.64973281681335,3.82369528956842,48.1647063435319,0.0,0.9
0.788,8.644494481136078,3.90160006475295,48.0874042716235,0.0,0.9
0.789,8.649329115811831,3.82084394346045,48.0105349429263,0.0,0.9
0.79,8.650359367351294,3.80398680698248,47.9341008958864,0.0,0.9
0.791,8.64354650941324,3.9053778693508,47.8581044731441,0.0,0.9
0.792,8.645034816025618,3.87337961378542,47.7825478300805,0.0,0.9
0.793,8.647132234303072,3.8355050141496,47.7074329430759,0.0,0.9
0.794,8.647856676704217,3.82126779310345,47.6327616174888,0.0,0.9
0.795,8.65228069070892,3.75235196749765,47.5585354953582,0.0,0.9
0.796,8.652177188660458,3.75585997959004,47.4847560628348,0.0,0.9
0.797,8.647791064595868,3.82152560391392,47.4114246573492,0.0,0.9
0.798,8.650328739065387,3.7777421765506,47.3385424745199,0.0,0.9
0.799,8.652676342358975,3.74027708424043,47.2661105748091,0.0,0.9
0.8,8.644372328322842,3.86360220174709,47.194129889932,0.0,0.9
0.801,8.653084877607657,3.72344652160364,47.1226012290258,0.0,0.9
0.802,8.653896292723367,3.7125057945461,47.0515252845848,0.0,0.9
0.803,8.653821395998047,3.7142913146677,46.9809026381671,0.0,0.9
0.804,8.66061856051022,3.61295477485922,46.9107337658814,0.0,0.9
0.805,8.651659441903183,3.75177000853758,46.8410190436573,0.0,0.9
0.806,8.649845034907912,3.77194619901351,46.771758752308,0.0,0.9
0.807,8.651506696059462,3.73951597757823,46.7029530823898,0.0,0.9
0.808,8.657496397986021,3.64628580721215,46.634602138866,0.0,0.9
0.809,8.658212500090487,3.63797579855315,46.5667059455807,0.0,0.9
0.81,8.651538365287447,3.7377111799409,46.4992644495475,0.0,0.9
0.811,8.656571585257478,3.65622132764722,46.4322775250616,0.0,0.9
0.812,8.65082293560862,3.74000506597617,46.3657449776386,0.0,0.9
0.813,8.658466320893828,3.61983922477792,46.2996665477875,0.0,0.9
0.814,8.653282998243716,3.69774078608853,46.2340419146221,0.0,0.9
0.815,8.658410085491456,3.61719694823534,46.1688706993177,0.0,0.9
0.816,8.657376172315987,3.63321675163527,46.104152468418,0.0,0.9
0.817,8.658130589379313,3.62073352450222,46.0398867369966,0.0,0.9
0.818,8.651807838728276,3.71200095855877,45.9760729716799,0.0,0.9
0.819,8.65310314037216,3.68429269659117,45.9127105935348,0.0,0.9
0.82,8.655126488742535,3.64893317290144,45.8497989808277,0.0,0.9
0.821,8.651514298876384,3.69868276538696,45.7873374716576,0.0,0.9
0.822,8.659075516363057,3.58157776678775,45.72532536647,0.0,0.9
0.823,8.662171541392103,3.53897256326966,45.6637619304547,0.0,0.9
0.824,8.655385691164435,3.64191498811491,45.6026463958322,0.0,0.9
0.825,8.656628124097699,3.6186037182453,45.5419779640338,0.0,0.9
0.826,8.656680677398947,3.61453147133217,45.4817558077773,0.0,0.9
0.827,8.660187775579372,3.56049755181549,45.4219790730455,0.0,0.9
0.828,8.654890556111017,3.63792127757817,45.3626468809681,0.0,0.9
0.829,8.655473316916307,3.62330269229003,45.3037583296131,0.0,0.9
0.83,8.66172952017691,3.52817899747967,45.2453124956906,0.0,0.9
0.831,8.657766002918574,3.58811119062439,45.1873084361713,0.0,0.9
0.832,8.653468897390448,3.64687884512161,45.1297451898251,0.0,0.9
0.833,8.657696115087619,3.57801762951202,45.072621778682,0.0,0.9
0.834,8.650470504030285,3.68023107160118,45.015937209418,0.0,0.9
0.835,8.656804182184313,3.57893086365537,44.9596904746697,0.0,0.9
0.836,8.658073429942565,3.55949304433147,44.9038805542811,0.0,0.9
0.837,8.661895746014507,3.50430356531129,44.8485064164837,0.0,0.9
0.838,8.657817833034375,3.56608686671726,44.7935670190142,0.0,0.9
0.839,8.655832403934602,3.59166850464538,44.7390613101718,0.0,0.9
0.84,8.651203631109006,3.65298093109886,44.6849882298179,0.0,0.9
0.841,8.660169413952,3.51504991830984,44.6313467103196,0.0,0.9
0.842,8.658432350394795,3.54207416102138,44.5781356774413,0.0,0.9
0.843,8.657553312992283,3.55356533626498,44.5253540511845,0.0,0.9
0.844,8.656673399958477,3.56365403432956,44.4730007465795,0.0,0.9
0.845,8.65628702139302,3.56567223170711,44.4210746744307,0.0,0.9
0.846,8.652534287814886,3.61553411494776,44.3695747420169,0.0,0.9
0.847,8.654884278654448,3.57453948365566,44.3184998537489,0.0,0.9
0.848,8.659263701903518,3.50854645723622,44.267848911787,0.0,0.9
0.849,8.649125462243404,3.65433111825373,44.2176208166189,0.0,0.9
0.85,8.65891689348782,3.50435438407527,44.1678144676002,0.0,0.9
0.851,8.65579434720206,3.55092755101067,44.1184287634598,0.0,0.9
0.852,8.652009166400406,3.60220195479916,44.0694626027706,0.0,0.9
0.853,8.651447932815378,3.60356732255122,44.0209148843877,0.0,0.9
0.854,8.660210094538336,3.47318863236344,43.9727845078558,0.0,0.9
0.855,8.6576975427614,3.51319436734531,43.9250703737862,0.0,0.9
0.856,8.659933061330424,3.48132305061272,43.8777713842058,0.0,0.9
0.857,8.657923276200405,3.51137697367953,43.8308864428782,0.0,0.9
0.858,8.657973527353644,3.50900543205273,43.7844144556001,0.0,0.9
0.859,8.66190621332076,3.45161333641892,43.7383543304712,0.0,0.9
0.86,8.656322581113985,3.5327827817795,43.6927049781413,0.0,0.9
0.861,8.655918058520793,3.53350971536796,43.6474653120348,0.0,0.9
0.862,8.657853949626425,3.50152080549986,43.6026342485533,0.0,0.9
0.863,8.658690331769611,3.48779435956198,43.5582107072568,0.0,0.9
0.864,8.658305074558635,3.49210005629612,43.5141936110266,0.0,0.9
0.865,8.66491511574082,3.39719337484145,43.470581886208,0.0,0.9
0.866,8.661639734873102,3.44843305245471,43.4273744627356,0.0,0.9
0.867,8.660737565144393,3.46074874529365,43.3845702742411,0.0,0.9
0.868,8.656880568872747,3.51312645032437,43.3421682581449,0.0,0.9
0.869,8.65624292645006,3.51604745480046,43.3001673557317,0.0,0.9
0.87,8.658171281543082,3.48334652610972,43.2585665122112,0.0,0.9
0.871,8.654443069549082,3.53304067429893,43.2173646767644,0.0,0.9
0.872,8.65519574055067,3.5160534574647,43.1765608025764,0.0,0.9
0.873,8.652756167830406,3.54580245567126,43.1361538468558,0.0,0.9
0.874,8.655507801402255,3.50090355701292,43.0961427708416,0.0,0.9
0.875,8.654879216998483,3.50745572542971,43.0565265397986,0.0,0.9
0.876,8.6527980723137,3.53371308505088,43.0173041230008,0.0,0.9
0.877,8.654563620038834,3.50421293927742,42.978474493704,0.0,0.9
0.878,8.65068190776746,3.55627452894501,42.9400366291085,0.0,0.9
0.879,8.656282532609522,3.47186069369661,42.9019895103108,0.0,0.9
0.88,8.652453674736714,3.52618842602382,42.8643321222469,0.0,0.9
